"clusterid","birthorder","rural","facilitybirth","age","married","educat","wealth","pca","svyweight","latitude","longitude","xvar","yvar","surface_var"
47,1,1,1,19.083334,1,2,1.1653,1.3015674,788858,19.537811,-71.72758,-6238.40347242365,2171.29491402669,0.000309362976489507
47,7,1,0,40.666668,1,1,2.0596,0.45165193,788858,19.537811,-71.72758,-6238.40347242365,2171.29491402669,0.000309362976489507
47,4,1,1,33.833332,1,1,-1.3514,0.18346234,788858,19.537811,-71.72758,-6238.40347242365,2171.29491402669,0.000309362976489507
47,8,1,0,28.416666,1,1,-4.0084,-0.025444072,788858,19.537811,-71.72758,-6238.40347242365,2171.29491402669,0.000309362976489507
47,1,1,0,21,0,2,-3.6662,0.92169112,788858,19.537811,-71.72758,-6238.40347242365,2171.29491402669,0.000309362976489507
47,5,1,0,26.916666,1,0,6.6124,-0.11061431,788858,19.537811,-71.72758,-6238.40347242365,2171.29491402669,0.000309362976489507
47,3,1,1,29.75,0,0,-3.4784,-0.90400261,788858,19.537811,-71.72758,-6238.40347242365,2171.29491402669,0.000309362976489507
47,4,1,0,25.5,1,1,5.1001,0.69071102,788858,19.537811,-71.72758,-6238.40347242365,2171.29491402669,0.000309362976489507
48,4,1,0,27.5,0,0,-4.9878,-1.0226791,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,6,1,0,30.416666,1,0,-8.2853,-1.2819448,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,1,1,0,19.583334,0,0,-7.852,-1.2478765,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,8,1,0,41.583332,1,1,-9.1504,-0.4297334,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,1,1,0,15.5,0,0,-9.0032,-1.3383896,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,2,1,0,26,0,2,-9.8995,0.43159845,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,1,1,0,22.083334,1,1,-9.8995,-0.48863134,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,3,1,0,30.083334,1,1,-1.7567,0.15159565,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,1,1,1,31.416666,1,2,-6.17,0.72483009,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,1,1,0,29.416666,1,0,-8.2813,-1.2816303,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,1,1,0,24.083334,1,0,-8.7401,-1.3177034,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,1,1,0,19.583334,1,1,-8.4434,-0.37414557,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,5,1,0,40.333332,1,0,-9.0889,-1.3451277,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,5,1,0,25.833334,1,0,-8.2183,-1.2766769,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
48,2,1,0,17,1,1,-6.0945,-0.18946351,542872,18.30726,-72.19251,-6278.84009284823,2034.5401297906,0
49,2,1,0,19.833334,1,1,-4.6226,-0.073735498,1027405,18.362044,-73.064142,-6354.64903684823,2040.62843827971,1.36046323256655e-17
49,2,1,0,18.75,1,1,-8.6384,-0.38947743,1027405,18.362044,-73.064142,-6354.64903684823,2040.62843827971,1.36046323256655e-17
49,1,1,0,19.916666,0,2,-6.9363,0.66457981,1027405,18.362044,-73.064142,-6354.64903684823,2040.62843827971,1.36046323256655e-17
50,4,1,0,34.583332,1,1,0.7675,0.35006067,2055673,18.560872,-72.116503,-6272.22949295446,2062.72478393308,0
50,5,1,0,38.166668,1,2,6.0348,1.6844314,2055673,18.560872,-72.116503,-6272.22949295446,2062.72478393308,0
50,1,1,1,33.333332,0,1,2.5484,0.49008378,2055673,18.560872,-72.116503,-6272.22949295446,2062.72478393308,0
50,2,1,0,24.333334,1,2,-0.7009,1.1548376,2055673,18.560872,-72.116503,-6272.22949295446,2062.72478393308,0
50,1,1,1,21.083334,0,2,-0.3356,1.1835593,2055673,18.560872,-72.116503,-6272.22949295446,2062.72478393308,0
51,4,1,0,38.5,0,1,-12.5714,-0.69870925,317625,18.492872,-74.296171,-6461.80299341175,2055.16774214606,0
51,1,1,0,18.833334,0,1,-11.1884,-0.58997101,317625,18.492872,-74.296171,-6461.80299341175,2055.16774214606,0
51,1,1,0,19,0,1,-9.5745,-0.46307823,317625,18.492872,-74.296171,-6461.80299341175,2055.16774214606,0
51,1,1,1,23.333334,0,1,-9.1691,-0.43120369,317625,18.492872,-74.296171,-6461.80299341175,2055.16774214606,0
51,1,1,0,16.916666,0,1,-11.0461,-0.57878268,317625,18.492872,-74.296171,-6461.80299341175,2055.16774214606,0
51,2,1,0,19.583334,0,0,-11.0461,-1.4990125,317625,18.492872,-74.296171,-6461.80299341175,2055.16774214606,0
51,4,1,0,38.583332,1,0,-13.1182,-1.6619312,317625,18.492872,-74.296171,-6461.80299341175,2055.16774214606,0
51,3,1,0,30.083334,1,1,-9.9054,-0.48909521,317625,18.492872,-74.296171,-6461.80299341175,2055.16774214606,0
51,3,1,0,28.916666,1,2,-12.5707,0.22157557,317625,18.492872,-74.296171,-6461.80299341175,2055.16774214606,0
52,2,1,0,27.833334,1,1,-0.9885,0.21199532,52351,18.418732,-72.772924,-6329.32076866419,2046.92834393887,15.7795931435635
52,5,1,1,33.916668,1,1,1.6552,0.41985601,52351,18.418732,-72.772924,-6329.32076866419,2046.92834393887,15.7795931435635
52,5,1,0,29.5,0,1,3.5519,0.56898391,52351,18.418732,-72.772924,-6329.32076866419,2046.92834393887,15.7795931435635
52,1,1,1,21.5,1,2,2.4387,1.4016885,52351,18.418732,-72.772924,-6329.32076866419,2046.92834393887,15.7795931435635
53,2,0,1,30.416666,1,2,12.4447,2.1884093,1726324,18.517851,-72.351383,-6292.65784433063,2057.94373254015,8.05677686848614
53,1,0,1,24.5,1,2,11.3655,2.1035573,1726324,18.517851,-72.351383,-6292.65784433063,2057.94373254015,8.05677686848614
53,1,0,1,21.75,0,2,10.5496,2.0394073,1726324,18.517851,-72.351383,-6292.65784433063,2057.94373254015,8.05677686848614
54,1,0,1,27.333334,0,2,9.2974,1.9409531,1393048,19.753743,-72.203395,-6279.78680012313,2195.29207795542,20.3346866475139
54,1,0,1,34.833332,0,3,12.9194,3.1459625,1393048,19.753743,-72.203395,-6279.78680012313,2195.29207795542,20.3346866475139
55,2,0,1,32.833332,1,2,2.9169,1.4392868,695657,19.660263,-73.221937,-6368.3730308256,2184.90336815762,2.11143568757666e-05
56,4,0,1,43.333332,1,1,19.8755,1.8524256,1140494,18.558073,-72.303805,-6288.51981596817,2062.41372275717,31.3578044196504
56,2,0,1,37.083332,1,3,26.6241,4.2234931,1140494,18.558073,-72.303805,-6288.51981596817,2062.41372275717,31.3578044196504
56,6,0,0,41.5,1,0,5.201,-0.22158553,1140494,18.558073,-72.303805,-6288.51981596817,2062.41372275717,31.3578044196504
57,2,1,0,27.333334,1,1,1.6399,0.41865304,1953468,19.014353,-72.703484,-6323.28132418377,2113.12147314804,2.01387451572111e-10
57,2,1,1,18.5,0,2,8.5061,1.8787372,1953468,19.014353,-72.703484,-6323.28132418377,2113.12147314804,2.01387451572111e-10
57,2,1,1,29.583334,1,2,7.0557,1.7646997,1953468,19.014353,-72.703484,-6323.28132418377,2113.12147314804,2.01387451572111e-10
57,2,1,1,27,1,1,7.6403,0.89043403,1953468,19.014353,-72.703484,-6323.28132418377,2113.12147314804,2.01387451572111e-10
57,1,1,1,24.5,0,2,-0.0124,1.2089709,1953468,19.014353,-72.703484,-6323.28132418377,2113.12147314804,2.01387451572111e-10
58,1,0,1,16.833334,0,1,-0.9996,0.21112259,1010544,19.157318,-72.143071,-6274.5402066779,2129.00959784041,0.000223428216210699
58,3,0,0,26,1,2,6.4265,1.7152289,1010544,19.157318,-72.143071,-6274.5402066779,2129.00959784041,0.000223428216210699
58,2,0,1,32,1,3,4.7391,2.5027869,1010544,19.157318,-72.143071,-6274.5402066779,2129.00959784041,0.000223428216210699
58,4,0,1,32.083332,0,2,1.4461,1.3236454,1010544,19.157318,-72.143071,-6274.5402066779,2129.00959784041,0.000223428216210699
59,3,1,1,34.75,1,0,-11.3621,-1.523858,788951,18.276896,-73.936708,-6430.53921415965,2031.16568836676,2.56101744532938e-08
59,2,1,0,20.75,0,0,-10.9125,-1.4885081,788951,18.276896,-73.936708,-6430.53921415965,2031.16568836676,2.56101744532938e-08
59,2,1,0,31.25,0,1,-6.954,-0.25704163,788951,18.276896,-73.936708,-6430.53921415965,2031.16568836676,2.56101744532938e-08
59,1,1,0,17.75,0,1,-8.4606,-0.37549794,788951,18.276896,-73.936708,-6430.53921415965,2031.16568836676,2.56101744532938e-08
60,4,0,0,31.75,1,1,-0.8448,0.22329372,1822409,18.54846,-72.420946,-6298.70798655978,2061.34540154101,0.511954183272581
60,3,0,1,34.25,1,1,8.9323,0.99201739,1822409,18.54846,-72.420946,-6298.70798655978,2061.34540154101,0.511954183272581
60,2,0,1,19.166666,1,2,-2.5885,1.0064253,1822409,18.54846,-72.420946,-6298.70798655978,2061.34540154101,0.511954183272581
61,1,1,0,29.416666,0,2,-8.5052,0.54122519,930197,18.159184,-73.850423,-6423.03469994603,2018.08400450157,9.10442834005492e-13
61,2,1,1,22.25,1,2,3.4827,1.4837729,930197,18.159184,-73.850423,-6423.03469994603,2018.08400450157,9.10442834005492e-13
61,3,1,1,28.833334,0,1,-0.4333,0.25564787,930197,18.159184,-73.850423,-6423.03469994603,2018.08400450157,9.10442834005492e-13
61,10,1,0,39.666668,1,1,-4.4635,-0.061226271,930197,18.159184,-73.850423,-6423.03469994603,2018.08400450157,9.10442834005492e-13
61,2,1,0,18.583334,0,1,-0.6305,0.24014305,930197,18.159184,-73.850423,-6423.03469994603,2018.08400450157,9.10442834005492e-13
61,1,1,1,27.166666,1,2,-5.8401,0.75076842,930197,18.159184,-73.850423,-6423.03469994603,2018.08400450157,9.10442834005492e-13
61,1,1,1,19.833334,1,2,-6.6392,0.68793929,930197,18.159184,-73.850423,-6423.03469994603,2018.08400450157,9.10442834005492e-13
62,1,0,1,31.75,1,2,21.1277,2.8711095,979994,18.506697,-72.291385,-6287.43960426819,2056.70415542114,4.5708718651081
62,1,0,0,18,1,2,15.069,2.3947446,979994,18.506697,-72.291385,-6287.43960426819,2056.70415542114,4.5708718651081
63,1,1,1,40,1,2,13.6588,2.2838678,615898,18.23818,-72.711706,-6323.99642085021,2026.86306439873,7.77284238331763e-05
63,1,1,1,25.083334,1,2,-3.3214,0.94880104,615898,18.23818,-72.711706,-6323.99642085021,2026.86306439873,7.77284238331763e-05
63,2,1,0,21.583334,0,2,-6.9498,0.66351837,615898,18.23818,-72.711706,-6323.99642085021,2026.86306439873,7.77284238331763e-05
64,1,1,1,19.083334,0,2,-5.3665,0.78800517,956495,19.658444,-72.50392,-6305.92453129363,2184.70121728982,0.0195719426630311
64,1,1,1,15.5,0,1,-5.3665,-0.13222457,956495,19.658444,-72.50392,-6305.92453129363,2184.70121728982,0.0195719426630311
64,7,1,0,37.333332,1,0,-8.9304,-1.3326657,956495,19.658444,-72.50392,-6305.92453129363,2184.70121728982,0.0195719426630311
64,2,1,0,23.083334,0,1,-8.1223,-0.34889913,956495,19.658444,-72.50392,-6305.92453129363,2184.70121728982,0.0195719426630311
64,1,1,1,19.916666,1,2,-3.0899,0.96700269,956495,19.658444,-72.50392,-6305.92453129363,2184.70121728982,0.0195719426630311
64,3,1,0,25,1,1,0.9824,0.36695716,956495,19.658444,-72.50392,-6305.92453129363,2184.70121728982,0.0195719426630311
65,6,1,0,36.75,1,0,-8.2301,-1.2776047,427632,18.473909,-73.794537,-6418.17409519037,2053.06032768419,0
65,4,1,0,35.083332,1,2,-7.1806,0.64537174,427632,18.473909,-73.794537,-6418.17409519037,2053.06032768419,0
65,1,1,0,23.25,1,2,-6.0997,0.73035741,427632,18.473909,-73.794537,-6418.17409519037,2053.06032768419,0
66,2,1,0,18.5,1,2,-7.9595,0.58413076,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,1,1,0,18.5,1,2,-7.9595,0.58413076,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,7,1,0,32.916668,1,0,-10.525,-1.458041,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,6,1,0,32.916668,1,0,-10.525,-1.458041,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,7,1,0,36.833332,1,1,-8.4859,-0.37748715,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,1,1,1,16.666666,0,1,-10.2606,-0.51702279,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,4,1,0,27.75,1,1,-13.1633,-0.7452473,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,5,1,0,25.75,1,1,-8.579,-0.38480711,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,2,1,0,26.833334,1,1,-9.6487,-0.46891218,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,12,1,0,47.666668,1,0,-12.9656,-1.649933,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,5,1,0,28.833334,1,1,-8.6916,-0.39366028,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
66,1,1,0,26,1,1,-9.8573,-0.48531336,429509,18.589517,-74.165795,-6450.4637276632,2065.90818778586,1.07309282516772e-07
67,1,0,1,20.75,1,2,6.3788,1.7114785,478408,19.578646,-72.098102,-6270.62909235128,2175.83302875276,1.99125789628932e-05
67,3,0,0,31.916666,1,0,1.1667,-0.538782,478408,19.578646,-72.098102,-6270.62909235128,2175.83302875276,1.99125789628932e-05
67,3,0,1,33.916668,1,1,1.034,0.37101421,478408,19.578646,-72.098102,-6270.62909235128,2175.83302875276,1.99125789628932e-05
68,1,0,0,19.833334,1,1,-2.6509,0.081289254,905862,19.260721,-71.947517,-6257.53217779074,2140.50108007427,0.000189054644487898
68,2,0,0,31.583334,1,2,6.9579,1.7570101,905862,19.260721,-71.947517,-6257.53217779074,2140.50108007427,0.000189054644487898
68,2,0,0,20.333334,1,2,2.9814,1.4443581,905862,19.260721,-71.947517,-6257.53217779074,2140.50108007427,0.000189054644487898
68,3,0,0,32.083332,1,2,0.5978,1.2569478,905862,19.260721,-71.947517,-6257.53217779074,2140.50108007427,0.000189054644487898
68,7,0,1,40.666668,0,2,0.5978,1.2569478,905862,19.260721,-71.947517,-6257.53217779074,2140.50108007427,0.000189054644487898
69,2,0,1,21.416666,0,2,3.5578,1.4896775,699421,19.079538,-71.846182,-6248.71871139639,2120.36567563167,2.42042627600838e-05
69,1,0,0,19.916666,0,0,9.7403,0.13531657,699421,19.079538,-71.846182,-6248.71871139639,2120.36567563167,2.42042627600838e-05
70,1,0,1,27,0,2,13.7922,2.2943563,1632120,19.104098,-72.683606,-6321.55246362239,2123.09510131239,2.96830960824045
71,9,1,0,34.75,1,1,-9.5388,-0.46027133,1250360,18.314658,-71.82162,-6246.582466648,2035.36229148384,4.05117880295033e-05
71,2,1,0,20.083334,1,1,-2.6306,0.08288534,1250360,18.314658,-71.82162,-6246.582466648,2035.36229148384,4.05117880295033e-05
71,3,1,0,23.25,1,1,-9.2954,-0.44113401,1250360,18.314658,-71.82162,-6246.582466648,2035.36229148384,4.05117880295033e-05
71,2,1,0,22.666666,1,2,-4.9682,0.81932151,1250360,18.314658,-71.82162,-6246.582466648,2035.36229148384,4.05117880295033e-05
71,4,1,0,28.5,1,1,-6.5224,-0.22310711,1250360,18.314658,-71.82162,-6246.582466648,2035.36229148384,4.05117880295033e-05
71,1,1,0,15.75,1,1,-9.5356,-0.46001971,1250360,18.314658,-71.82162,-6246.582466648,2035.36229148384,4.05117880295033e-05
71,3,1,0,30.416666,0,0,-6.6453,-1.1529999,1250360,18.314658,-71.82162,-6246.582466648,2035.36229148384,4.05117880295033e-05
71,1,1,0,15.5,1,1,-1.6803,0.15760259,1250360,18.314658,-71.82162,-6246.582466648,2035.36229148384,4.05117880295033e-05
71,2,1,1,25.166666,1,2,-5.4406,0.78217912,1250360,18.314658,-71.82162,-6246.582466648,2035.36229148384,4.05117880295033e-05
71,1,1,0,21.25,1,2,-9.0237,0.50045812,1250360,18.314658,-71.82162,-6246.582466648,2035.36229148384,4.05117880295033e-05
72,6,1,0,26.666666,1,1,-9.3991,-0.44928741,588113,19.797341,-72.882068,-6338.81341164189,2200.13725307057,2.8562328625133e-08
72,4,1,1,30.333334,1,2,-10.1568,0.41136825,588113,19.797341,-72.882068,-6338.81341164189,2200.13725307057,2.8562328625133e-08
72,1,1,1,23.666666,0,2,-11.3214,0.31980169,588113,19.797341,-72.882068,-6338.81341164189,2200.13725307057,2.8562328625133e-08
72,8,1,0,34,1,1,-6.7888,-0.2440528,588113,19.797341,-72.882068,-6338.81341164189,2200.13725307057,2.8562328625133e-08
73,4,0,1,37.5,1,2,12.0979,2.1611421,533215,19.550765,-71.723818,-6238.07627786524,2172.73453048711,43.8144839922754
73,2,0,1,25.583334,1,2,12.091,2.1605997,533215,19.550765,-71.723818,-6238.07627786524,2172.73453048711,43.8144839922754
73,1,0,1,24.583334,1,2,12.091,2.1605997,533215,19.550765,-71.723818,-6238.07627786524,2172.73453048711,43.8144839922754
73,1,0,1,19.25,1,2,9.101,1.9255112,533215,19.550765,-71.723818,-6238.07627786524,2172.73453048711,43.8144839922754
73,1,0,0,25.25,1,2,16.1358,2.4786217,533215,19.550765,-71.723818,-6238.07627786524,2172.73453048711,43.8144839922754
74,1,1,0,19.083334,0,1,-8.3685,-0.36825657,231135,19.497609,-72.090043,-6269.92817237623,2166.82714646901,5.43327452875716e-16
74,2,1,0,28,1,2,-9.1989,0.48668307,231135,19.497609,-72.090043,-6269.92817237623,2166.82714646901,5.43327452875716e-16
74,5,1,0,30.75,1,1,-11.2368,-0.5937764,231135,19.497609,-72.090043,-6269.92817237623,2166.82714646901,5.43327452875716e-16
75,1,1,0,19.25,0,2,-10.7898,0.36159867,888231,18.430308,-74.088642,-6443.75345606184,2048.21481917014,1.19048950141744e-16
75,1,1,0,20.666666,0,1,-11.5555,-0.6188342,888231,18.430308,-74.088642,-6443.75345606184,2048.21481917014,1.19048950141744e-16
75,5,1,0,33.166668,1,1,-14.5519,-0.85442591,888231,18.430308,-74.088642,-6443.75345606184,2048.21481917014,1.19048950141744e-16
75,3,1,1,29.083334,1,1,-9.4887,-0.45633221,888231,18.430308,-74.088642,-6443.75345606184,2048.21481917014,1.19048950141744e-16
75,4,1,1,23.416666,1,1,-14.5374,-0.85328585,888231,18.430308,-74.088642,-6443.75345606184,2048.21481917014,1.19048950141744e-16
75,3,1,1,23.416666,1,1,-14.5374,-0.85328585,888231,18.430308,-74.088642,-6443.75345606184,2048.21481917014,1.19048950141744e-16
76,1,1,0,18.416666,0,1,-12.7448,-0.7123428,684424,18.501782,-74.431899,-6473.60774168996,2056.1579368861,0.430046840046397
76,2,1,0,22.75,1,1,-12.2232,-0.67133206,684424,18.501782,-74.431899,-6473.60774168996,2056.1579368861,0.430046840046397
76,5,1,0,37.166668,1,1,-9.7913,-0.48012412,684424,18.501782,-74.431899,-6473.60774168996,2056.1579368861,0.430046840046397
76,6,1,0,39.833332,0,0,-8.45,-1.2948943,684424,18.501782,-74.431899,-6473.60774168996,2056.1579368861,0.430046840046397
76,1,1,0,16.333334,1,1,-12.4746,-0.69109833,684424,18.501782,-74.431899,-6473.60774168996,2056.1579368861,0.430046840046397
76,2,1,0,20.166666,1,1,-14.03,-0.81339157,684424,18.501782,-74.431899,-6473.60774168996,2056.1579368861,0.430046840046397
77,5,1,0,29.083334,1,1,3.7705,0.58617133,805905,19.686199,-72.12563,-6273.02330069888,2187.78571280156,0.000124605137555475
77,2,1,1,27.5,1,2,2.5762,1.4124993,805905,19.686199,-72.12563,-6273.02330069888,2187.78571280156,0.000124605137555475
77,3,1,1,28.666666,1,2,2.5762,1.4124993,805905,19.686199,-72.12563,-6273.02330069888,2187.78571280156,0.000124605137555475
77,4,1,0,28.583334,1,1,-0.4035,0.2579909,805905,19.686199,-72.12563,-6273.02330069888,2187.78571280156,0.000124605137555475
77,1,1,1,18.583334,1,2,1.2634,1.3092805,805905,19.686199,-72.12563,-6273.02330069888,2187.78571280156,0.000124605137555475
78,2,0,1,29.75,1,2,19.5016,2.7432575,919437,18.524484,-72.337468,-6291.44760714825,2058.68087751328,15.3531910540929
78,3,0,0,30.166666,1,2,9.2856,1.9400253,919437,18.524484,-72.337468,-6291.44760714825,2058.68087751328,15.3531910540929
78,4,0,0,38.25,1,1,5.5163,0.72343469,919437,18.524484,-72.337468,-6291.44760714825,2058.68087751328,15.3531910540929
78,3,0,1,39,1,1,7.7859,0.90188181,919437,18.524484,-72.337468,-6291.44760714825,2058.68087751328,15.3531910540929
79,2,1,0,23,1,1,-5.2209,-0.12077679,2551722,19.543539,-72.589327,-6313.35268271557,2171.93148366427,7.08309664866689e-17
79,2,1,0,41.166668,0,2,-5.4907,0.77823997,2551722,19.543539,-72.589327,-6313.35268271557,2171.93148366427,7.08309664866689e-17
79,1,1,0,19.083334,0,2,-5.4907,0.77823997,2551722,19.543539,-72.589327,-6313.35268271557,2171.93148366427,7.08309664866689e-17
79,5,1,0,31,1,2,-9.8124,0.43844667,2551722,19.543539,-72.589327,-6313.35268271557,2171.93148366427,7.08309664866689e-17
79,1,1,0,18.666666,0,1,-9.8124,-0.48178309,2551722,19.543539,-72.589327,-6313.35268271557,2171.93148366427,7.08309664866689e-17
79,2,1,0,21.916666,0,1,-3.6217,0.0049601849,2551722,19.543539,-72.589327,-6313.35268271557,2171.93148366427,7.08309664866689e-17
80,2,0,1,36,1,1,14.7003,1.4455259,1897326,18.548442,-72.409529,-6297.71500934732,2061.3434011476,16.2278483562929
80,3,0,1,34.166668,1,1,14.4572,1.4264122,1897326,18.548442,-72.409529,-6297.71500934732,2061.3434011476,16.2278483562929
80,3,0,1,35,1,2,11.4971,2.1139045,1897326,18.548442,-72.409529,-6297.71500934732,2061.3434011476,16.2278483562929
81,1,1,1,17.833334,1,1,4.8748,0.67299682,2942187,19.162728,-72.604618,-6314.68259552591,2129.61082719434,3.60919194874051e-16
81,1,1,1,20.916666,0,2,-0.2737,1.1884261,2942187,19.162728,-72.604618,-6314.68259552591,2129.61082719434,3.60919194874051e-16
81,1,1,0,16.916666,0,1,-1.7575,0.15153275,2942187,19.162728,-72.604618,-6314.68259552591,2129.61082719434,3.60919194874051e-16
81,4,1,1,33.166668,1,1,12.7016,1.2883784,2942187,19.162728,-72.604618,-6314.68259552591,2129.61082719434,3.60919194874051e-16
82,4,0,1,36.5,1,1,7.2314,0.85828429,1109872,19.58667,-72.170155,-6276.89579876182,2176.72475968362,16.2507265934808
82,1,0,1,27.666666,1,1,8.571,0.96361023,1109872,19.58667,-72.170155,-6276.89579876182,2176.72475968362,16.2507265934808
82,1,0,1,18.416666,0,2,8.571,1.88384,1109872,19.58667,-72.170155,-6276.89579876182,2176.72475968362,16.2507265934808
82,2,0,1,22.083334,1,1,5.6203,0.73161167,1109872,19.58667,-72.170155,-6276.89579876182,2176.72475968362,16.2507265934808
82,3,0,1,34.75,1,2,8.3131,1.8635626,1109872,19.58667,-72.170155,-6276.89579876182,2176.72475968362,16.2507265934808
82,2,0,1,24.833334,1,2,12.1124,2.1622822,1109872,19.58667,-72.170155,-6276.89579876182,2176.72475968362,16.2507265934808
82,1,0,1,17.916666,0,1,1.0604,0.37308991,1109872,19.58667,-72.170155,-6276.89579876182,2176.72475968362,16.2507265934808
83,1,1,0,14.75,0,1,0.0071,0.29027429,543911,18.416822,-72.878718,-6338.52205019302,2046.71607997102,0.545512830917039
83,7,1,0,40.25,0,0,-1.3873,-0.73959005,543911,18.416822,-72.878718,-6338.52205019302,2046.71607997102,0.545512830917039
